Date,High,Low,Open,Close,Volume,Adj Close
2011-11-17,18.37384605407715,17.812238693237305,17.812238693237305,17.879295349121094,20946098.0,16.338985443115234
2011-11-18,18.046939849853516,17.39312744140625,17.896060943603516,17.60268211364746,3243171.0,16.086200714111328
2011-11-21,17.795473098754883,16.78122329711914,17.60268211364746,17.015926361083984,2823115.0,15.549996376037598
2011-11-22,17.35959815979004,16.471080780029297,17.015926361083984,16.68063735961914,3565519.0,15.243593215942383
2011-11-23,16.55490493774414,16.110645294189453,16.51299285888672,16.454317092895508,1266250.0,15.036770820617676
2011-11-25,16.61357879638672,16.345348358154297,16.387258529663086,16.471080780029297,333563.0,15.05208683013916
2011-11-28,17.032690048217773,16.48784637451172,16.64710807800293,16.797988891601562,835458.0,15.350836753845215
2011-11-29,16.76445960998535,16.51299285888672,16.76445960998535,16.75607681274414,637062.0,15.312529563903809
2011-11-30,17.988264083862305,16.86504554748535,16.890193939208984,17.46856689453125,679652.0,15.963644027709961
2011-12-01,17.64459228515625,17.057836532592773,17.560771942138672,17.44342041015625,572521.0,15.940659523010254
2011-12-02,17.979883193969727,17.51885986328125,17.560771942138672,17.912824630737305,697309.0,16.369625091552734
2011-12-05,18.36546516418457,17.937971115112305,17.979883193969727,18.24811363220215,2466885.0,16.6760311126709
2011-12-06,18.650461196899414,18.113998413085938,18.139144897460938,18.54987335205078,625251.0,16.951791763305664
2011-12-07,18.524728775024414,18.29002571105957,18.382230758666992,18.44090461730957,188017.0,16.85220718383789
2011-12-08,18.39061164855957,18.12238121032715,18.20620346069336,18.181055068969727,450835.0,16.614748001098633
2011-12-09,18.42414093017578,17.812238693237305,18.12238121032715,18.23134994506836,587791.0,16.66071319580078
2011-12-12,18.09723472595215,17.812238693237305,17.937971115112305,18.030176162719727,514780.0,16.476869583129883
2011-12-13,18.29002571105957,17.778709411621094,18.14752769470215,17.862531661987305,666529.0,16.323667526245117
2011-12-14,17.761945724487305,17.225482940673828,17.669740676879883,17.300922393798828,1255752.0,15.810437202453613
2011-12-15,18.34031867980957,17.426654815673828,17.585918426513672,17.56915283203125,850490.0,16.05556297302246
2011-12-16,18.021793365478516,17.38474464416504,17.56915283203125,17.57753562927246,250888.0,16.0632266998291
2011-12-19,17.745180130004883,17.401508331298828,17.661357879638672,17.59429931640625,177757.0,16.07853889465332
2011-12-20,18.181055068969727,17.745180130004883,17.963117599487305,18.021793365478516,381999.0,16.469205856323242
2011-12-21,18.17267417907715,17.845766067504883,17.912824630737305,17.937971115112305,320440.0,16.392608642578125
2011-12-22,18.31517219543457,17.963117599487305,17.963117599487305,18.264877319335938,446779.0,16.691349029541016
2011-12-23,18.818105697631836,18.130762100219727,18.29002571105957,18.39061164855957,647203.0,16.806255340576172
2011-12-27,19.18692398071289,17.921207427978516,19.18692398071289,18.14752769470215,528618.0,16.584110260009766
2011-12-28,18.29002571105957,17.67812156677246,18.24811363220215,17.761945724487305,172746.0,16.231748580932617
2011-12-29,17.963117599487305,17.619447708129883,17.787090301513672,17.954736709594727,344896.0,16.407928466796875
2011-12-30,18.139144897460938,17.67812156677246,17.988264083862305,18.055322647094727,152704.0,16.499849319458008
2012-01-03,19.2204532623291,18.23973274230957,18.533109664916992,18.642078399658203,1169498.0,17.036060333251953
2012-01-04,19.471920013427734,18.31517219543457,19.471920013427734,18.893545150756836,469684.0,17.265857696533203
2012-01-05,18.809722900390625,18.23973274230957,18.809722900390625,18.558256149291992,802293.0,16.959449768066406
2012-01-06,19.136629104614258,18.44090461730957,18.558256149291992,18.901927947998047,690628.0,17.273517608642578
2012-01-09,19.036043167114258,18.843252182006836,18.952220916748047,19.036043167114258,499628.0,17.396080017089844
2012-01-10,20.117351531982422,19.21207046508789,19.21207046508789,19.974853515625,1131918.0,18.254009246826172
2012-01-11,20.13411521911621,19.773679733276367,19.94970703125,20.075439453125,271288.0,18.345935821533203
2012-01-12,20.95557403564453,19.99161720275879,20.201173782348633,20.695724487304688,1208986.0,18.91278076171875
2012-01-13,21.223806381225586,20.352054595947266,20.561609268188477,20.78792953491211,645294.0,18.997041702270508
2012-01-17,21.064542770385742,20.343671798706055,20.913663864135742,20.419111251831055,1059145.0,18.65999984741211
2012-01-18,20.95557403564453,20.293378829956055,20.293378829956055,20.536462783813477,679652.0,18.767236709594727
2012-01-19,21.098072052001953,20.611902236938477,20.68734359741211,21.014249801635742,1141105.0,19.2038631439209
2012-01-20,21.123218536376953,20.90528106689453,20.972339630126953,21.039396286010742,634676.0,19.22684097290039
2012-01-23,21.65129852294922,21.022632598876953,21.106454849243164,21.357921600341797,584093.0,19.51793098449707
2012-01-24,21.68482780456543,21.106454849243164,21.207040786743164,21.63453483581543,486863.0,19.770708084106445
2012-01-25,21.70159339904785,21.349538803100586,21.63453483581543,21.59262466430664,720214.0,19.732410430908203
2012-01-26,22.330259323120117,21.098072052001953,21.66806411743164,21.75188636779785,956309.0,19.877946853637695
2012-01-27,22.967309951782227,21.936294555664062,22.598491668701172,22.766136169433594,3047876.0,20.80482292175293
2012-01-30,23.093042373657227,22.271583557128906,22.757753372192383,22.699077606201172,805514.0,20.74354362487793
2012-01-31,23.042749404907227,22.271583557128906,22.858339309692383,22.48952293395996,660445.0,20.552038192749023
2012-02-01,24.048616409301758,22.623638153076172,22.740989685058594,23.964794158935547,850609.0,21.90022087097168
2012-02-02,24.341995239257812,23.36127471923828,23.579212188720703,24.2833194732666,682038.0,22.191299438476562
2012-02-03,26.010059356689453,24.492874145507812,24.509639739990234,25.77535629272461,3254862.0,23.554800033569336
2012-02-06,25.80050277709961,25.0628662109375,25.6663875579834,25.582565307617188,1968927.0,23.378616333007812
2012-02-07,25.5658016204834,24.87845802307129,25.5658016204834,25.213747024536133,944737.0,23.04157257080078
2012-02-08,25.356245040893555,24.3839054107666,25.297569274902344,25.0628662109375,1802742.0,22.903690338134766
2012-02-09,25.1634521484375,24.660520553588867,25.138307571411133,24.97904396057129,1801191.0,22.827091217041016
2012-02-10,25.289186477661133,24.610225677490234,24.719194412231445,25.180217742919922,1777331.0,23.01093101501465
2012-02-13,25.356245040893555,25.0880126953125,25.155071258544922,25.155071258544922,1762777.0,22.987947463989258
2012-02-14,24.719194412231445,24.098909378051758,24.467727661132812,24.3587589263916,10285688.0,22.26024055480957
2012-02-15,24.9874267578125,24.417434692382812,24.509639739990234,24.626991271972656,5713635.0,22.505367279052734
2012-02-16,25.80888557434082,24.610225677490234,24.727577209472656,25.414920806884766,5809314.0,23.225414276123047
2012-02-17,26.404022216796875,25.289186477661133,25.6160945892334,26.227996826171875,5353588.0,23.96844482421875
2012-02-21,27.64459228515625,25.431684494018555,27.585918426513672,25.92623519897461,4582790.0,23.692676544189453
2012-02-22,26.278289794921875,25.406538009643555,26.026823043823242,26.001676559448242,1731878.0,23.761621475219727
2012-02-23,26.320201873779297,25.6160945892334,26.127410888671875,25.984912872314453,1398196.0,23.746295928955078
2012-02-24,26.61357879638672,25.8172664642334,25.94300079345703,26.311819076538086,1332581.0,24.045047760009766
2012-02-27,26.51299285888672,26.010059356689453,26.311819076538086,26.227996826171875,2578908.0,23.96844482421875
2012-02-28,26.974014282226562,26.320201873779297,26.378877639770508,26.72254753112793,1538731.0,24.420387268066406
