Date,MMM,AOS,ABT,ABBV,ABMD,ACN,ATVI,ADM,ADBE,ADP,AAP,AES,AFL,A,AIG,APD,AKAM,ALK,ALB,ARE
2010-01-27,58.804447174072266,6.152924060821533,19.718414306640625,,8.270000457763672,33.22336959838867,9.239495277404783,21.57453727722168,33.13999938964844,26.83060836791992,38.70149612426758,9.690353393554688,18.40835952758789,19.04431533813477,17.122150421142578,54.04762268066406,25.82999992370605,8.205761909484863,30.795166015625,42.60009765625
2010-01-28,57.69696044921875,6.061633586883545,19.73670196533203,,8.180000305175781,32.71625518798828,9.141392707824709,21.719579696655277,32.88999938964844,26.60822486877441,37.91964721679688,9.539881706237791,18.17922782897949,18.730928421020508,16.606630325317383,52.80025100708008,25.309999465942383,7.326732158660889,30.44426918029785,42.17318344116211
2010-01-29,57.51115798950195,5.980175495147705,19.367210388183597,,7.920000076293945,32.47855758666992,9.061129570007324,21.734081268310547,32.29999923706055,26.680177688598636,37.614524841308594,9.502263069152832,17.898359298706055,18.30003929138184,16.654741287231445,52.0600700378418,24.700000762939453,7.045712471008301,29.842716217041016,41.802276611328125
2010-02-01,57.47546005249024,5.96893835067749,19.51354217529297,,7.929999828338623,32.63702774047852,8.989779472351074,21.871870040893555,32.47999954223633,26.86331367492676,38.60613250732422,9.69787311553955,18.17552757263184,19.0181941986084,16.469154357910156,52.64262008666992,26.18000030517578,7.187346458435059,30.2855224609375,42.49513626098633
2010-02-02,57.46830749511719,5.977365016937256,19.91596031188965,,8.029999732971191,32.97772979736328,9.141392707824709,22.93790626525879,32.97999954223633,26.935266494750977,39.2735710144043,9.870914459228516,18.36771011352539,19.25975608825684,16.476028442382812,52.51240921020508,26.3700008392334,7.47511100769043,30.82857322692871,43.0410041809082
2010-02-03,58.23283004760742,5.990005970001221,19.992786407470703,,8.010000228881836,32.96188735961914,9.328679084777832,22.611574172973636,32.97999954223633,26.686710357666016,39.2735710144043,9.705398559570312,18.825977325439453,19.285871505737305,16.352310180664062,52.21768569946289,26.5,7.477356910705566,30.603012084960938,42.94302749633789
2010-02-04,56.59659957885742,5.822875022888184,19.689149856567383,,8.270000457763672,32.177459716796875,9.061129570007324,21.799354553222656,32.2400016784668,26.4119873046875,39.02568054199219,8.907899856567383,17.850309371948242,18.979022979736328,15.527470588684082,50.504302978515625,25.51000022888184,7.194089889526367,29.567026138305664,41.06043243408203
2010-02-05,56.11785888671875,5.855177402496338,19.744020462036133,,8.430000305175781,32.12199401855469,9.105718612670898,22.198204040527344,32.77000045776367,26.34659194946289,38.825443267822266,8.825139045715332,17.610097885131836,19.04431533813477,15.403745651245115,47.0432243347168,25.31999969482422,7.230060577392578,29.3748779296875,41.48733139038086
2010-02-08,55.39620971679688,5.89028787612915,19.5172119140625,,8.859999656677246,31.82881736755371,9.061129570007324,21.676069259643555,32.04999923706055,26.42508125305176,38.91127014160156,8.840188026428223,16.981815338134766,19.06389617919922,15.231904029846191,46.84446334838867,25.040000915527344,7.281768321990967,29.124231338500977,40.15061569213867
2010-02-09,56.2464714050293,6.037755966186523,19.5172119140625,,9.34000015258789,31.884292602539062,8.963025093078613,21.690576553344727,32.310001373291016,26.621307373046875,39.63591003417969,9.126081466674805,17.39204216003418,19.20099258422852,15.90552043914795,46.57032012939453,25.270000457763672,7.502086162567139,29.508546829223636,40.0666389465332
2010-02-10,56.17503356933594,6.018096923828125,19.48427963256836,,9.520000457763672,31.70997428894043,9.007617950439451,21.74859046936035,32.7599983215332,26.60822486877441,40.36054229736328,8.983135223388672,17.410524368286133,19.09654235839844,18.50374412536621,46.75537490844727,24.959999084472656,7.140134811401367,29.55867958068848,40.12961196899414
2010-02-11,57.3539924621582,6.123428821563721,19.58671188354492,,9.59000015258789,31.908048629760746,9.872703552246094,21.77760124206543,32.63999938964844,26.752120971679688,40.5703010559082,8.9906587600708,17.607563018798828,19.16836166381836,18.077577590942383,46.87873077392578,25.3700008392334,7.268280506134033,29.96803855895996,39.81468963623047
2010-02-12,56.57515335083008,6.165562629699707,19.729387283325195,,9.65999984741211,32.08237838745117,9.908376693725586,21.58904838562012,31.450000762939453,26.549354553222656,40.818206787109375,8.855236053466797,17.525774002075195,19.573137283325195,18.435009002685547,46.96783447265625,25.32999992370605,7.362701892852783,30.57794189453125,40.85747146606445
2010-02-16,57.49689865112305,6.175392150878906,19.97083282470703,,9.8100004196167,32.35969924926758,9.819194793701172,21.48700714111328,31.809999465942383,27.01374626159668,40.646583557128906,8.915421485900879,17.938447952270508,19.749414443969727,18.854293823242188,48.25630187988281,25.649999618530277,7.645967960357666,31.505290985107425,42.83106231689453
2010-02-17,57.63710784912109,6.134665012359619,20.029373168945312,,9.859999656677246,32.32008361816406,9.944050788879396,21.778553009033203,32.33000183105469,27.1184139251709,40.88495635986328,9.050848007202148,18.12062263488769,19.99750518798828,18.489999771118164,48.09866714477539,25.690000534057617,7.699925422668457,31.555419921875,42.74007415771485
2010-02-18,58.33475875854492,6.248425006866455,20.109848022460938,,9.989999771118164,32.73211669921875,9.80845069885254,21.844146728515625,33.2400016784668,26.941804885864254,38.2819709777832,9.050848007202148,18.161521911621094,20.22600746154785,18.359394073486328,47.941043853759766,25.729999542236328,7.994434833526611,31.63898658752441,43.17398071289063
2010-02-19,58.629638671875,6.275110244750977,19.894012451171875,,9.949999809265137,32.383480072021484,9.7542085647583,21.829570770263672,33.880001068115234,27.183822631835938,38.13895034790039,9.163701057434082,18.23215675354004,20.36964225769043,18.235675811767575,47.72857284545898,25.88999938964844,8.203511238098145,31.856189727783203,43.1039924621582
2010-02-22,58.025489807128906,6.310221195220947,19.90132522583008,,10.020000457763672,32.2487678527832,9.609570503234863,21.72753143310547,33.70000076293945,27.20998764038086,38.367774963378906,9.028278350830078,18.26190185546875,20.33700180053711,19.541658401489254,47.92047882080078,25.8799991607666,7.9876885414123535,31.86454963684082,42.936031341552734
2010-02-23,57.32784652709961,6.259659767150879,19.744020462036133,,10.029999732971191,31.900131225585938,9.53724765777588,21.58904457092285,33.439998626708984,26.94834327697754,38.34870529174805,8.855236053466797,17.89383888244629,20.141138076782227,18.39376640319824,48.02328109741211,25.6299991607666,7.850551128387451,30.88705444335937,43.22298812866211
2010-02-24,57.58677673339844,6.352355003356934,19.87572288513184,,9.989999771118164,31.915987014770508,9.681889533996582,21.552602767944336,34.54999923706055,27.62859344482422,38.57753372192383,8.877806663513184,18.243309020996094,20.38922882080078,19.239219665527344,47.88621139526367,25.76000022888184,7.857295989990234,30.81186294555664,43.166988372802734
2010-02-25,57.34943008422852,6.355163097381592,19.79889869689941,,10.109999656677246,31.49603843688965,9.690932273864746,21.479717254638672,34.560001373291016,27.281938552856445,38.83497619628906,8.802569389343262,18.28792381286621,20.29782485961914,18.90928649902344,47.2762451171875,25.65999984741211,7.783103942871094,30.83693122863769,43.39094161987305
2010-02-26,57.64432907104492,6.362186431884766,19.8574333190918,,10.109999656677246,31.670351028442383,9.609570503234863,21.39953994750977,34.650001525878906,27.21651840209961,38.9017333984375,8.795044898986816,18.384593963623047,20.53939437866211,17.02591896057129,47.002098083496094,26.299999237060547,7.868537425994873,31.32149887084961,43.125
2010-03-01,57.953575134277344,6.4464545249938965,19.8610897064209,,10.15999984741211,31.765430450439453,9.889809608459473,21.61819839477539,34.88999938964844,27.451988220214844,39.378448486328125,8.403820991516113,18.59650421142578,20.95070075988769,17.72015380859375,47.39962005615234,27.190000534057617,8.356385231018066,32.950645446777344,43.320945739746094
2010-03-02,58.3491439819336,6.620607852935791,19.96717834472656,,10.5,32.16954040527344,9.77229118347168,21.756685256958008,34.7400016784668,27.37350082397461,39.416595458984375,8.4564847946167,18.566761016845703,21.12697410583496,17.204631805419922,48.43450164794922,27.450000762939453,8.151803970336914,33.694217681884766,43.6708869934082
2010-03-03,58.25563049316406,6.658525466918945,19.784257888793945,,10.479999542236328,32.20123291015625,9.916932106018066,21.70566749572754,34.81999969482422,27.41275405883789,39.559608459472656,8.667142868041992,18.65226554870605,21.1792106628418,17.101526260375977,48.87998962402344,28.1200008392334,8.232736587524414,33.71091079711914,43.69187545776367
2010-03-04,58.27001190185547,6.658525466918945,19.784257888793945,,10.619999885559082,32.415164947509766,9.971172332763672,21.866010665893555,34.939998626708984,27.281938552856445,39.83613586425781,8.51667594909668,18.800987243652344,21.06168556213379,18.359394073486328,49.27063751220703,28.270000457763672,8.145057678222656,33.660797119140625,43.52391052246094
2010-03-05,59.29130172729492,6.710491180419922,19.87205696105957,,10.779999732971191,32.62910842895508,9.971172332763672,22.317909240722656,35.15999984741211,28.24344062805176,40.32240676879883,8.712285995483398,19.15045738220215,21.64927864074707,19.301084518432617,50.37408447265625,29.200000762939453,8.351890563964844,34.3960075378418,44.28675079345703
2010-03-08,58.47859954833984,6.658525466918945,19.908639907836918,,10.949999809265137,32.8509635925293,10.04349422454834,22.281469345092773,35.060001373291016,28.22382164001465,40.141239166259766,8.644575119018555,19.221092224121094,21.544809341430664,20.0021915435791,50.85382843017578,29.450000762939453,8.115835189819336,34.46283721923828,45.11958312988281
2010-03-09,58.967655181884766,6.679593086242676,20.04766273498535,,10.880000114440918,33.32637023925781,10.04349422454834,22.23773956298828,35.119998931884766,28.56394386291504,39.98868560791016,8.576861381530762,19.05379676818848,21.72109031677246,22.524805068969727,50.8743896484375,30.40999984741211,8.533988952636719,34.25397491455078,45.22456359863281
2010-03-10,58.658390045166016,6.693638324737549,20.13180351257324,,10.949999809265137,33.32637023925781,10.106772422790527,22.040945053100582,35.150001525878906,28.926511764526367,40.16984558105469,8.471534729003906,19.507362365722656,21.9757080078125,24.909942626953125,50.99092102050781,31.270000457763672,9.015094757080078,34.52967834472656,45.3645133972168
2010-03-11,58.44263458251953,6.7905473709106445,20.31838035583496,,10.779999732971191,33.27882766723633,10.405094146728516,21.457853317260746,35.220001220703125,28.959474563598636,40.408199310302734,8.727334022521973,19.56685447692871,21.923479080200195,24.133230209350582,51.16909408569336,31.40999984741211,9.078042984008787,34.70572280883789,45.420528411865234
2010-03-12,58.5289421081543,6.820040225982666,19.945226669311523,,10.390000343322754,33.37390899658203,10.368934631347656,20.88933563232422,35.15999984741211,28.88036346435547,40.217506408691406,8.772476196289062,19.589155197143555,21.81902503967285,23.528345108032227,51.100563049316406,31.940000534057617,9.11850929260254,35.158416748046875,45.497501373291016
2010-03-15,58.44263458251953,6.923970699310303,20.04766273498535,,10.350000381469728,33.67500305175781,10.432215690612791,20.852893829345703,35.4900016784668,29.16383171081543,40.12217330932617,8.70476245880127,19.6189022064209,21.74720764160156,23.590211868286133,50.79900360107422,31.280000686645508,9.170218467712402,35.37636947631836,45.67246627807617
2010-03-16,58.73030853271485,6.960483074188232,20.003759384155277,,10.289999961853027,33.27882766723633,10.522615432739258,20.83831024169922,35.02000045776367,29.170425415039062,40.331939697265625,8.937992095947266,19.964656829833984,21.81902503967285,23.10218048095703,51.31988143920898,31.649999618530277,9.064555168151855,35.71167755126953,46.834232330322266
2010-03-17,59.10430908203125,6.994192600250244,19.937911987304688,,10.3100004196167,33.468994140625,10.65821647644043,21.210037231445312,35.4900016784668,29.460479736328125,40.37959289550781,8.847709655761719,20.314128875732425,21.792903900146484,23.652074813842773,51.09370422363281,32.08000183105469,9.221924781799316,35.90449142456055,47.12815856933594
2010-03-18,60.17592239379883,6.973124980926514,19.67085647583008,,10.350000381469728,33.50069046020508,10.811897277832031,21.31207275390625,35.75,29.48025703430176,40.52261734008789,8.69724178314209,20.38105583190918,21.84514045715332,23.810163497924805,51.23764419555664,31.940000534057617,9.084787368774414,35.92124938964844,47.20513534545898
2010-03-19,58.94608688354492,6.901495933532715,19.55744743347168,,10.079999923706056,33.32637023925781,10.685335159301758,21.20274543762207,34.66999816894531,29.40114974975586,41.24726104736328,8.622002601623535,20.113370895385746,21.81902503967285,23.92014503479004,51.018314361572266,31.38999938964844,9.03083038330078,35.40989303588867,46.60326385498047
2010-03-22,58.85978317260742,7.005426406860352,19.70743560791016,,10.220000267028809,33.61955261230469,10.811897277832031,21.37767219543457,34.95000076293945,29.55276870727539,41.60958099365234,8.479056358337402,20.02414321899414,22.01488876342773,22.95096778869629,51.408973693847656,31.26000022888184,9.282625198364258,36.08891296386719,47.240142822265625
2010-03-23,59.22654724121094,7.376202583312988,19.879379272460938,,10.399999618530272,33.59577941894531,10.82093620300293,21.37038993835449,35.220001220703125,29.60550880432129,41.914695739746094,8.448960304260254,19.890304565429688,22.26950454711914,22.87535095214844,51.772216796875,31.520000457763672,9.413016319274902,36.21465301513672,46.88321685791016
2010-03-24,58.69436264038086,7.339686870574951,19.70743560791016,,10.4399995803833,33.1124267578125,10.78477668762207,20.772714614868164,36.5099983215332,29.229759216308597,41.42776870727539,8.290968894958496,19.946067810058597,22.132402420043945,22.799739837646484,51.27189254760742,31.559999465942383,9.233166694641112,35.63623809814453,47.17015075683594
2010-03-25,58.205299377441406,7.221713542938232,19.57939338684082,,10.300000190734863,32.89849853515625,10.676294326782228,20.5977840423584,35.869998931884766,28.9924259185791,41.074493408203125,8.095355987548828,19.78248786926269,22.55677032470703,23.720808029174805,50.51116180419922,31.51000022888184,9.24440574645996,35.06618118286133,47.49908828735352
2010-03-26,58.25563049316406,7.2189040184021,19.352575302124023,,10.609999656677246,33.59577941894531,10.82093620300293,20.714405059814453,35.5099983215332,29.16383171081543,40.55892181396485,8.1705904006958,19.879150390625,22.40007972717285,23.514596939086918,50.93608856201172,31.68000030517578,9.291620254516602,34.76438522338867,47.75103759765625
2010-03-29,58.51456832885742,7.303171634674072,19.433061599731445,,10.829999923706056,33.51654052734375,10.757655143737791,21.159015655517575,35.7400016784668,29.36159896850586,40.28203201293945,8.4564847946167,19.946067810058597,22.45883560180664,23.67957305908203,50.922359466552734,31.68000030517578,9.248902320861816,35.33445739746094,48.00999069213867
2010-03-30,60.614627838134766,7.40288782119751,19.20990753173828,,11.0,33.44522857666016,10.875176429748535,21.086124420166016,35.68000030517578,29.394561767578125,40.320220947265625,8.328585624694824,19.998125076293945,22.602468490600582,23.5008544921875,51.11554336547852,31.61000061035156,9.24440574645996,35.65299606323242,47.95370101928711
2010-03-31,60.10400772094727,7.383225917816162,19.2720890045166,,10.31999969482422,33.23921203613281,10.893256187438965,21.064258575439453,35.369998931884766,29.315448760986328,40.02421951293945,8.275921821594238,20.18401336669922,22.45231056213379,23.46648597717285,51.01895904541016,31.420000076293945,9.269134521484377,35.736820220947266,47.55273818969727
2010-04-01,60.30537796020508,7.376202583312988,19.3745231628418,,10.0,33.15204620361328,10.77573585510254,21.21731948852539,35.7400016784668,29.124277114868164,40.444332122802734,8.501627922058105,20.35130882263184,22.55677032470703,23.44586944580078,50.96375274658203,31.40999984741211,9.19269847869873,35.93801498413086,47.8552131652832
2010-04-05,60.5499153137207,7.547546863555908,19.36355400085449,,10.149999618530272,33.24713897705078,10.875176429748535,20.743560791015625,35.9900016784668,29.262714385986328,40.74032211303711,8.727334022521973,20.641307830810547,22.73304557800293,24.098859786987305,51.17073440551758,32.45000076293945,9.239910125732422,36.18112564086914,49.0792236328125
2010-04-06,60.66499328613281,7.574230194091797,19.33063125610352,,9.93000030517578,32.89849853515625,10.911335945129396,20.57592010498047,35.70000076293945,29.1967887878418,40.635292053222656,8.885330200195312,20.80488586425781,22.563295364379883,24.683115005493164,51.48809051513672,32.83000183105469,9.212934494018556,36.56675720214844,50.53533172607422
2010-04-07,60.16870880126953,7.522265434265137,19.20624351501465,,9.640000343322754,32.93019485473633,10.947497367858888,20.590499877929688,35.060001373291016,28.959474563598636,40.19609451293945,8.576861381530762,20.55207633972168,22.387025833129883,27.281343460083008,51.09482955932617,32.65999984741211,9.001605033874512,36.5583610534668,49.9585075378418
2010-04-08,59.6580810546875,7.610747337341309,19.12576675415039,,9.470000267028809,33.19960021972656,10.956536293029783,20.452014923095703,34.939998626708984,28.926511764526367,40.33932113647461,8.486579895019531,20.596689224243164,22.191165924072266,25.837879180908203,51.1224479675293,32.599998474121094,9.39278793334961,36.61704635620117,50.08513641357422
2010-04-09,60.04642868041992,7.680968761444092,19.29038619995117,,9.3100004196167,33.936492919921875,11.281977653503418,20.5977840423584,35.470001220703125,29.177005767822266,40.2247428894043,8.486579895019531,20.73052406311035,22.347848892211918,26.215930938720703,51.99172592163086,33.209999084472656,9.478215217590332,37.14518356323242,51.04182052612305
2010-04-12,59.89544677734375,7.623387336730957,19.268434524536133,,9.4399995803833,34.12664031982422,11.30005931854248,20.67796897888184,35.02000045776367,29.1440544128418,40.4920768737793,8.486579895019531,20.65617561340332,22.334793090820312,28.33300399780273,51.9779167175293,33.5099983215332,9.761482238769531,36.47452545166016,50.29616928100586
2010-04-13,60.370113372802734,7.829841136932373,19.28688240051269,,9.449999809265137,34.150421142578125,11.092138290405272,20.53947639465332,34.75,28.9726619720459,40.34885025024414,8.471534729003906,20.622716903686523,22.132402420043945,27.59752655029297,51.7088623046875,33.459999084472656,9.799699783325195,36.164363861083984,51.1825065612793
2010-04-14,60.69376373291016,7.947815895080566,19.297948837280277,,9.640000343322754,34.402191162109375,10.757655143737791,20.634227752685547,35.02000045776367,29.124277114868164,43.23228073120117,8.749905586242676,21.0279483795166,22.465362548828125,27.31570816040039,52.44016647338867,34.15999984741211,9.930093765258787,37.32121658325195,50.5423698425293
2010-04-15,61.1324462890625,7.871973991394043,19.31639862060547,,9.5,34.56205749511719,10.549734115600586,20.65610122680664,34.38999938964844,29.453876495361328,43.32777404785156,8.855236053466797,20.622716903686523,23.26186752319336,27.48067092895508,52.950714111328125,34.119998931884766,10.130178451538086,37.31285095214844,49.40981674194336
2010-04-16,60.24064636230469,7.864957332611084,19.27950668334961,,9.220000267028809,34.49012756347656,10.65821647644043,20.590499877929688,34.0,29.1967887878418,43.00313949584961,8.69724178314209,20.23234748840332,23.02683448791504,26.91015625,52.45395660400391,33.220001220703125,9.687292098999023,36.80147933959961,48.818939208984375
2010-04-19,60.34134292602539,7.841078758239746,19.5192985534668,,9.31999969482422,34.234352111816406,10.567815780639648,20.5977840423584,33.81999969482422,29.48025703430176,42.439823150634766,8.69724178314209,20.295543670654297,22.95501708984375,26.868921279907227,52.32976913452149,32.470001220703125,9.41526699066162,36.65895080566406,48.91038131713867
2010-04-20,61.32663345336914,7.297553062438965,19.57463264465332,,9.600000381469728,34.90576171875,10.730536460876465,21.078842163085938,34.93000030517578,29.684616088867188,42.44937515258789,8.983135223388672,20.56694602966309,23.692771911621094,28.61481666564941,52.7506217956543,33.150001525878906,9.451238632202148,37.05296325683594,49.65602111816406
2010-04-21,61.63591766357422,7.311600685119629,19.1024169921875,,9.710000038146973,35.153541564941406,10.622056007385254,20.96951103210449,34.91999816894531,29.704389572143555,42.936302185058594,9.23141098022461,20.35503196716309,23.588308334350582,28.11305046081543,52.89551544189453,33.58000183105469,9.24216079711914,36.73440933227539,49.62789916992188
2010-04-22,61.88763046264648,7.425363540649414,18.85894012451172,,9.850000381469728,35.1055793762207,10.477416038513184,20.743560791015625,35.970001220703125,29.71098518371582,43.43279647827149,9.284080505371094,20.299259185791016,23.79069709777832,29.728349685668945,53.34393310546875,34.349998474121094,9.444494247436523,36.818241119384766,49.91630554199219
2010-04-23,62.26883316040039,7.471706867218018,18.888446807861328,,9.609999656677246,35.7050666809082,10.486454963684082,20.772714614868164,36.25,29.981260299682617,44.02476119995117,9.306649208068848,20.622716903686523,23.921276092529297,30.505069732666016,54.65478515625,34.220001220703125,9.84466552734375,37.43857192993164,52.18843078613281
2010-04-26,62.88730239868164,7.446425437927246,18.582258224487305,,9.380000114440918,35.225486755371094,10.468374252319336,20.728981018066406,36.150001525878906,29.88237953186035,44.22525405883789,9.14112949371338,20.34759330749512,24.038787841796875,30.594411849975582,54.50303268432617,34.66999816894531,10.089712142944336,37.54756927490234,52.476837158203125
2010-04-27,63.26852416992188,7.379012584686279,18.36090850830078,,9.220000267028809,34.53009796142578,10.341814041137695,20.320819854736328,35.34000015258789,29.282485961914062,43.194091796875,8.76495361328125,19.48506164550781,23.64706802368164,25.686656951904297,53.41294860839844,33.70000076293945,9.462477684020996,37.09489059448242,50.760440826416016
2010-04-28,63.462684631347656,7.324738502502441,18.545358657836918,,9.229999542236328,34.78586196899414,9.88077163696289,20.41556930541992,35.470001220703125,29.097909927368164,43.470970153808594,8.787522315979004,18.451509475708008,23.921276092529297,27.15761375427246,53.854488372802734,33.18000030517578,9.49619960784912,37.92480850219727,50.66194534301758
2010-04-29,64.24664306640625,7.537600517272949,18.722442626953125,,9.800000190734863,35.321407318115234,10.179092407226562,20.495752334594727,34.959999084472656,29.262714385986328,43.805171966552734,8.802569389343262,19.45531845092773,24.30647087097168,27.652511596679688,53.83378601074219,39.630001068115234,9.446738243103027,38.97267150878906,51.9914665222168
2010-04-30,63.77194213867188,7.278220176696777,18.87369728088379,,9.640000343322754,34.88178634643555,10.016371726989746,20.36455726623535,33.599998474121094,28.590312957763672,43.0604248046875,8.682193756103516,18.945980072021484,23.67318153381348,26.73832130432129,52.97140121459961,38.83000183105469,9.309606552124023,38.27688217163086,49.8107795715332
2010-05-03,64.5918197631836,7.426239490509033,18.76670837402344,,9.869999885559082,34.96969985961914,10.079652786254885,20.204200744628903,33.59000015258789,28.788068771362305,44.22525405883789,9.07341766357422,19.12071990966797,24.006149291992188,27.178232192993164,53.130104064941406,39.7599983215332,10.161651611328123,38.56191635131836,51.36541366577149
2010-05-04,63.0599365234375,7.252846240997314,18.51585578918457,,9.279999732971191,34.3702278137207,9.89885139465332,19.110897064208984,33.13999938964844,28.254106521606445,43.60464859008789,8.734856605529785,18.150365829467773,23.085596084594727,26.291534423828125,51.58468246459961,38.38999938964844,9.559147834777832,37.24576568603516,49.96554183959961
2010-05-05,62.2760009765625,7.031524658203125,18.501094818115234,,9.020000457763672,33.70680618286133,9.718050003051758,19.278535842895508,32.959999084472656,28.122262954711918,43.07952880859375,8.343632698059082,17.897560119628906,22.693870544433597,25.91349029541016,51.150020599365234,38.09999847412109,9.525428771972656,36.15599060058594,49.36057662963867
